Down,Ydstogo,Line,Value
1,81,3,-2.221
1,81,4,-2.116
1,81,5,-2.027
1,81,6,-1.944
1,81,7,-1.865
1,81,8,-1.789
1,81,9,-1.715
1,81,10,-1.642
1,81,11,-1.57
1,81,12,-1.499
1,81,13,-1.428
1,81,14,-1.358
1,81,15,-1.288
1,81,16,-1.219
1,81,17,-1.15
1,81,18,-1.082
1,81,19,-1.014
1,82,1,-2.466
1,82,2,-2.339
1,82,3,-2.221
1,82,4,-2.116
1,82,5,-2.027
1,82,6,-1.944
1,82,7,-1.865
1,82,8,-1.789
1,82,9,-1.715
1,82,10,-1.642
1,82,11,-1.57
1,82,12,-1.499
1,82,13,-1.428
1,82,14,-1.358
1,82,15,-1.288
1,82,16,-1.219
1,82,17,-1.15
1,82,18,-1.082
1,83,1,-2.466
1,83,2,-2.339
1,83,3,-2.221
1,83,4,-2.116
1,83,5,-2.027
1,83,6,-1.944
1,83,7,-1.865
1,83,8,-1.789
1,83,9,-1.715
1,83,10,-1.642
1,83,11,-1.57
1,83,12,-1.499
1,83,13,-1.428
1,83,14,-1.358
1,83,15,-1.288
1,83,16,-1.219
1,83,17,-1.15
1,84,1,-2.466
1,84,2,-2.339
1,84,3,-2.221
1,84,4,-2.116
1,84,5,-2.027
1,84,6,-1.944
1,84,7,-1.865
1,84,8,-1.789
1,84,9,-1.715
1,84,10,-1.642
1,84,11,-1.57
1,84,12,-1.499
1,84,13,-1.428
1,84,14,-1.358
1,84,15,-1.288
1,84,16,-1.219
1,85,1,-2.466
1,85,2,-2.339
1,85,3,-2.221
1,85,4,-2.116
1,85,5,-2.027
1,85,6,-1.944
1,85,7,-1.865
1,85,8,-1.789
1,85,9,-1.715
1,85,10,-1.642
1,85,11,-1.57
1,85,12,-1.499
1,85,13,-1.428
1,85,14,-1.358
1,85,15,-1.288
1,86,1,-2.466
1,86,2,-2.339
1,86,3,-2.221
1,86,4,-2.116
1,86,5,-2.027
1,86,6,-1.944
1,86,7,-1.865
1,86,8,-1.789
1,86,9,-1.715
1,86,10,-1.642
1,86,11,-1.57
1,86,12,-1.499
1,86,13,-1.428
1,86,14,-1.358
1,87,1,-2.466
1,87,2,-2.339
1,87,3,-2.221
1,87,4,-2.116
1,87,5,-2.027
1,87,6,-1.944
1,87,7,-1.865
1,87,8,-1.789
1,87,9,-1.715
1,87,10,-1.642
1,87,11,-1.57
1,87,12,-1.499
1,87,13,-1.428
1,88,1,-2.466
1,88,2,-2.339
1,88,3,-2.221
1,88,4,-2.116
1,88,5,-2.027
1,88,6,-1.944
1,88,7,-1.865
1,88,8,-1.789
1,88,9,-1.715
1,88,10,-1.642
1,88,11,-1.57
1,88,12,-1.499
1,89,1,-2.466
1,89,2,-2.339
1,89,3,-2.221
1,89,4,-2.116
1,89,5,-2.027
1,89,6,-1.944
1,89,7,-1.865
1,89,8,-1.789
1,89,9,-1.715
1,89,10,-1.642
1,89,11,-1.57
1,90,1,-2.466
1,90,2,-2.339
1,90,3,-2.221
1,90,4,-2.116
1,90,5,-2.027
1,90,6,-1.944
1,90,7,-1.865
1,90,8,-1.789
1,90,9,-1.715
1,90,10,-1.642
1,91,1,-2.466
1,91,2,-2.339
1,91,3,-2.221
1,91,4,-2.116
1,91,5,-2.027
1,91,6,-1.944
1,91,7,-1.865
1,91,8,-1.789
1,91,9,-1.715
1,92,1,-2.466
1,92,2,-2.339
1,92,3,-2.221
1,92,4,-2.116
1,92,5,-2.027
1,92,6,-1.944
1,92,7,-1.865
1,92,8,-1.789
1,93,1,-2.466
1,93,2,-2.339
1,93,3,-2.221
1,93,4,-2.116
1,93,5,-2.027
1,93,6,-1.944
1,93,7,-1.865
1,94,1,-2.466
1,94,2,-2.339
1,94,3,-2.221
1,94,4,-2.116
1,94,5,-2.027
1,94,6,-1.944
1,95,1,-2.466
1,95,2,-2.339
1,95,3,-2.221
1,95,4,-2.116
1,95,5,-2.027
1,96,1,-2.466
1,96,2,-2.339
1,96,3,-2.221
1,96,4,-2.116
1,97,1,-2.466
1,97,2,-2.339
1,97,3,-2.221
1,98,1,-2.466
1,98,2,-2.339
1,99,1,-2.466
2,1,1,-1.764
2,1,2,-1.617
2,1,3,-1.465
2,1,4,-1.34
2,1,5,-1.252
2,1,6,-1.17
2,1,7,-1.095
2,1,8,-1.023
2,1,9,-0.95
2,1,10,-0.879
2,1,11,-0.808
2,1,12,-0.737
2,1,13,-0.666
2,1,14,-0.595
2,1,15,-0.524
2,1,16,-0.451
2,1,17,-0.378
2,1,18,-0.309
2,1,19,-0.239
2,1,20,-0.17
2,1,21,-0.1
2,1,22,-0.028
2,1,23,0.042
2,1,24,0.111
2,1,25,0.181
2,1,26,0.251
2,1,27,0.322
2,1,28,0.393
2,1,29,0.464
2,1,30,0.535
2,1,31,0.605
2,1,32,0.675
2,1,33,0.745
2,1,34,0.815
2,1,35,0.886
2,1,36,0.955
2,1,37,1.025
2,1,38,1.098
2,1,39,1.171
2,1,40,1.244
2,1,41,1.316
2,1,42,1.388
2,1,43,1.46
2,1,44,1.528
2,1,45,1.6
2,1,46,1.671
2,1,47,1.741
2,1,48,1.814
2,1,49,1.886
2,1,50,1.96
2,1,51,2.034
2,1,52,2.107
2,1,53,2.182
2,1,54,2.258
2,1,55,2.332
2,1,56,2.411
2,1,57,2.49
2,1,58,2.57
2,1,59,2.651
2,1,60,2.733
2,1,61,2.815
2,1,62,2.898
2,1,63,2.983
2,1,64,3.068
2,1,65,3.154
2,1,66,3.241
2,1,67,3.328
2,1,68,3.417
2,1,69,3.507
2,1,70,3.597
2,1,71,3.688
2,1,72,3.778
2,1,73,3.87
2,1,74,3.961
2,1,75,4.054
2,1,76,4.146
2,1,77,4.239
2,1,78,4.331
2,1,79,4.425
2,1,80,4.518
2,1,81,4.606
2,1,82,4.7
2,1,83,4.795
2,1,84,4.891
2,1,85,4.989
2,1,86,5.089
2,1,87,5.191
2,1,88,5.294
2,1,89,5.397
2,1,90,5.497
2,1,91,5.59
2,1,92,5.646
2,1,93,5.717
2,1,94,5.786
2,1,95,5.854
2,1,96,5.926
2,1,97,5.987
2,1,98,6.047
2,1,99,6.085
2,2,1,-1.792
2,2,2,-1.65
2,2,3,-1.5
2,2,4,-1.377
2,2,5,-1.291
2,2,6,-1.209
2,2,7,-1.136
2,2,8,-1.062
2,2,9,-0.99
2,2,10,-0.919
2,2,11,-0.847
2,2,12,-0.775
2,2,13,-0.703
2,2,14,-0.632
2,2,15,-0.557
2,2,16,-0.484
2,2,17,-0.415
2,2,18,-0.344
2,2,19,-0.274
2,2,20,-0.202
2,2,21,-0.129
2,2,22,-0.06
2,2,23,0.01
2,2,24,0.079
2,2,25,0.149
2,2,26,0.219
2,2,27,0.29
2,2,28,0.361
2,2,29,0.431
2,2,30,0.504
2,2,31,0.573
2,2,32,0.643
2,2,33,0.714
2,2,34,0.784
2,2,35,0.854
2,2,36,0.923
2,2,37,0.994
2,2,38,1.068
2,2,39,1.141
2,2,40,1.214
2,2,41,1.286
2,2,42,1.358
2,2,43,1.428
2,2,44,1.499
2,2,45,1.568
2,2,46,1.637
2,2,47,1.709
2,2,48,1.779
2,2,49,1.852
2,2,50,1.923
2,2,51,1.994
2,2,52,2.066
2,2,53,2.14
2,2,54,2.209
2,2,55,2.287
2,2,56,2.365
2,2,57,2.443
2,2,58,2.522
2,2,59,2.603
2,2,60,2.684
2,2,61,2.765
2,2,62,2.849
2,2,63,2.933
2,2,64,3.018
2,2,65,3.103
2,2,66,3.19
2,2,67,3.278
2,2,68,3.367
2,2,69,3.456
2,2,70,3.546
2,2,71,3.635
2,2,72,3.726
2,2,73,3.816
2,2,74,3.907
2,2,75,3.999
2,2,76,4.091
2,2,77,4.183
2,2,78,4.276
2,2,79,4.369
2,2,80,4.462
2,2,81,4.549
2,2,82,4.643
2,2,83,4.738
2,2,84,4.835
2,2,85,4.934
2,2,86,5.035
2,2,87,5.138
2,2,88,5.243
2,2,89,5.348
2,2,90,5.445
2,2,91,5.534
2,2,92,5.588
2,2,93,5.657
2,2,94,5.724
2,2,95,5.786
2,2,96,5.847
2,2,97,5.899
2,2,98,5.956
2,3,1,-1.82
2,3,2,-1.679
2,3,3,-1.535
2,3,4,-1.419
2,3,5,-1.331
2,3,6,-1.25
2,3,7,-1.176
2,3,8,-1.102
2,3,9,-1.031
2,3,10,-0.96
2,3,11,-0.886
2,3,12,-0.814
2,3,13,-0.743
2,3,14,-0.671
2,3,15,-0.595
2,3,16,-0.524
2,3,17,-0.456
2,3,18,-0.385
2,3,19,-0.314
2,3,20,-0.24
2,3,21,-0.169
2,3,22,-0.1
2,3,23,-0.031
2,3,24,0.039
2,3,25,0.109
2,3,26,0.18
2,3,27,0.25
2,3,28,0.322
2,3,29,0.392
2,3,30,0.464
2,3,31,0.533
2,3,32,0.604
2,3,33,0.674
2,3,34,0.744
2,3,35,0.813
2,3,36,0.884
2,3,37,0.956
2,3,38,1.031
2,3,39,1.104
2,3,40,1.176
2,3,41,1.248
2,3,42,1.318
2,3,43,1.388
2,3,44,1.456
2,3,45,1.522
2,3,46,1.594
2,3,47,1.662
2,3,48,1.734
2,3,49,1.802
2,3,50,1.87
2,3,51,1.941
2,3,52,2.013
2,3,53,2.084
2,3,54,2.16
2,3,55,2.236
2,3,56,2.313
2,3,57,2.39
2,3,58,2.469
2,3,59,2.548
2,3,60,2.628
2,3,61,2.71
2,3,62,2.793
2,3,63,2.876
2,3,64,2.96
2,3,65,3.045
2,3,66,3.132
2,3,67,3.22
2,3,68,3.308
2,3,69,3.397
2,3,70,3.484
2,3,71,3.573
2,3,72,3.662
2,3,73,3.752
2,3,74,3.842
2,3,75,3.932
2,3,76,4.023
2,3,77,4.115
2,3,78,4.207
2,3,79,4.3
2,3,80,4.393
2,3,81,4.48
2,3,82,4.575
2,3,83,4.671
2,3,84,4.77
2,3,85,4.871
2,3,86,4.974
2,3,87,5.08
2,3,88,5.186
2,3,89,5.285
2,3,90,5.375
2,3,91,5.458
2,3,92,5.514
2,3,93,5.58
2,3,94,5.638
2,3,95,5.693
2,3,96,5.733
2,3,97,5.779
2,4,1,-1.849
2,4,2,-1.713
2,4,3,-1.578
2,4,4,-1.466
2,4,5,-1.379
2,4,6,-1.297
2,4,7,-1.224
2,4,8,-1.149
2,4,9,-1.077
2,4,10,-1.006
2,4,11,-0.932
2,4,12,-0.86
2,4,13,-0.787
2,4,14,-0.715
2,4,15,-0.641
2,4,16,-0.571
2,4,17,-0.505
2,4,18,-0.431
2,4,19,-0.359
2,4,20,-0.286
2,4,21,-0.215
2,4,22,-0.146
2,4,23,-0.077
2,4,24,-0.007
2,4,25,0.063
2,4,26,0.134
2,4,27,0.204
2,4,28,0.277
2,4,29,0.345
2,4,30,0.418
2,4,31,0.486
2,4,32,0.558
2,4,33,0.628
2,4,34,0.697
2,4,35,0.769
2,4,36,0.841
2,4,37,0.913
2,4,38,0.989
2,4,39,1.06
2,4,40,1.132
2,4,41,1.202
2,4,42,1.274
2,4,43,1.343
2,4,44,1.411
2,4,45,1.478
2,4,46,1.549
2,4,47,1.617
2,4,48,1.688
2,4,49,1.755
2,4,50,1.822
2,4,51,1.891
2,4,52,1.956
2,4,53,2.032
2,4,54,2.103
2,4,55,2.178
2,4,56,2.254
2,4,57,2.331
2,4,58,2.408
2,4,59,2.486
2,4,60,2.566
2,4,61,2.648
2,4,62,2.73
2,4,63,2.813
2,4,64,2.896
2,4,65,2.982
2,4,66,3.067
2,4,67,3.155
2,4,68,3.242
2,4,69,3.327
2,4,70,3.415
2,4,71,3.503
2,4,72,3.591
2,4,73,3.679
2,4,74,3.768
2,4,75,3.858
2,4,76,3.948
2,4,77,4.04
2,4,78,4.132
2,4,79,4.224
2,4,80,4.317
2,4,81,4.405
2,4,82,4.5
2,4,83,4.598
2,4,84,4.697
2,4,85,4.8
2,4,86,4.905
2,4,87,5.013
2,4,88,5.114
2,4,89,5.208
2,4,90,5.294
2,4,91,5.372
2,4,92,5.431
2,4,93,5.493
2,4,94,5.547
2,4,95,5.591
2,4,96,5.633
2,5,1,-1.883
2,5,2,-1.75
2,5,3,-1.624
2,5,4,-1.518
2,5,5,-1.43
2,5,6,-1.348
2,5,7,-1.276
2,5,8,-1.199
2,5,9,-1.126
2,5,10,-1.055
2,5,11,-0.98
2,5,12,-0.906
2,5,13,-0.834
2,5,14,-0.764
2,5,15,-0.69
2,5,16,-0.621
2,5,17,-0.554
2,5,18,-0.478
2,5,19,-0.407
2,5,20,-0.334
2,5,21,-0.263
2,5,22,-0.194
2,5,23,-0.125
2,5,24,-0.055
2,5,25,0.016
2,5,26,0.085
2,5,27,0.157
2,5,28,0.228
2,5,29,0.297
2,5,30,0.37
2,5,31,0.438
2,5,32,0.509
2,5,33,0.579
2,5,34,0.651
2,5,35,0.723
2,5,36,0.796
2,5,37,0.868
2,5,38,0.943
2,5,39,1.014
2,5,40,1.083
2,5,41,1.155
2,5,42,1.226
2,5,43,1.293
2,5,44,1.363
2,5,45,1.428
2,5,46,1.5
2,5,47,1.566
2,5,48,1.636
2,5,49,1.702
2,5,50,1.769
2,5,51,1.835
2,5,52,1.903
2,5,53,1.978
2,5,54,2.049
2,5,55,2.119
2,5,56,2.195
2,5,57,2.266
2,5,58,2.341
2,5,59,2.42
2,5,60,2.499
2,5,61,2.58
2,5,62,2.66
2,5,63,2.742
2,5,64,2.826
2,5,65,2.91
2,5,66,2.996
2,5,67,3.081
2,5,68,3.165
2,5,69,3.251
2,5,70,3.336
2,5,71,3.423
2,5,72,3.51
2,5,73,3.597
2,5,74,3.685
2,5,75,3.774
2,5,76,3.865
2,5,77,3.956
2,5,78,4.048
2,5,79,4.14
2,5,80,4.233
2,5,81,4.321
2,5,82,4.418
2,5,83,4.516
2,5,84,4.617
2,5,85,4.722
2,5,86,4.83
2,5,87,4.932
2,5,88,5.028
2,5,89,5.117
2,5,90,5.201
2,5,91,5.277
2,5,92,5.333
2,5,93,5.391
2,5,94,5.441
2,5,95,5.486
2,6,1,-1.921
2,6,2,-1.792
2,6,3,-1.676
2,6,4,-1.572
2,6,5,-1.485
2,6,6,-1.403
2,6,7,-1.327
2,6,8,-1.249
2,6,9,-1.174
2,6,10,-1.104
2,6,11,-1.027
2,6,12,-0.954
2,6,13,-0.883
2,6,14,-0.813
2,6,15,-0.741
2,6,16,-0.67
2,6,17,-0.601
2,6,18,-0.527
2,6,19,-0.456
2,6,20,-0.383
2,6,21,-0.312
2,6,22,-0.243
2,6,23,-0.174
2,6,24,-0.103
2,6,25,-0.033
2,6,26,0.038
2,6,27,0.109
2,6,28,0.18
2,6,29,0.249
2,6,30,0.322
2,6,31,0.389
2,6,32,0.46
2,6,33,0.532
2,6,34,0.605
2,6,35,0.678
2,6,36,0.75
2,6,37,0.821
2,6,38,0.895
2,6,39,0.964
2,6,40,1.035
2,6,41,1.105
2,6,42,1.173
2,6,43,1.242
2,6,44,1.311
2,6,45,1.377
2,6,46,1.448
2,6,47,1.513
2,6,48,1.582
2,6,49,1.648
2,6,50,1.71
2,6,51,1.78
2,6,52,1.846
2,6,53,1.922
2,6,54,1.992
2,6,55,2.062
2,6,56,2.137
2,6,57,2.207
2,6,58,2.283
2,6,59,2.361
2,6,60,2.438
2,6,61,2.516
2,6,62,2.594
2,6,63,2.676
2,6,64,2.757
2,6,65,2.841
2,6,66,2.924
2,6,67,3.002
2,6,68,3.085
2,6,69,3.169
2,6,70,3.253
2,6,71,3.338
2,6,72,3.423
2,6,73,3.509
2,6,74,3.598
2,6,75,3.688
2,6,76,3.778
2,6,77,3.869
2,6,78,3.961
2,6,79,4.054
2,6,80,4.146
2,6,81,4.235
2,6,82,4.333
2,6,83,4.432
2,6,84,4.536
2,6,85,4.643
2,6,86,4.744
2,6,87,4.841
2,6,88,4.931
2,6,89,5.017
2,6,90,5.098
2,6,91,5.172
2,6,92,5.223
2,6,93,5.277
2,6,94,5.325
2,7,1,-1.964
2,7,2,-1.838
2,7,3,-1.726
2,7,4,-1.628
2,7,5,-1.539
2,7,6,-1.454
2,7,7,-1.38
2,7,8,-1.299
2,7,9,-1.226
2,7,10,-1.154
2,7,11,-1.077
2,7,12,-1.006
2,7,13,-0.935
2,7,14,-0.866
2,7,15,-0.793
2,7,16,-0.721
2,7,17,-0.652
2,7,18,-0.579
2,7,19,-0.508
2,7,20,-0.434
2,7,21,-0.363
2,7,22,-0.294
2,7,23,-0.225
2,7,24,-0.154
2,7,25,-0.083
2,7,26,-0.014
2,7,27,0.058
2,7,28,0.128
2,7,29,0.198
2,7,30,0.27
2,7,31,0.338
2,7,32,0.411
2,7,33,0.483
2,7,34,0.557
2,7,35,0.63
2,7,36,0.702
2,7,37,0.773
2,7,38,0.844
2,7,39,0.914
2,7,40,0.983
2,7,41,1.051
2,7,42,1.121
2,7,43,1.188
2,7,44,1.258
2,7,45,1.322
2,7,46,1.391
2,7,47,1.455
2,7,48,1.523
2,7,49,1.584
2,7,50,1.651
2,7,51,1.719
2,7,52,1.786
2,7,53,1.86
2,7,54,1.93
2,7,55,1.998
2,7,56,2.072
2,7,57,2.143
2,7,58,2.219
2,7,59,2.294
2,7,60,2.37
2,7,61,2.446
2,7,62,2.526
2,7,63,2.605
2,7,64,2.687
2,7,65,2.769
2,7,66,2.848
2,7,67,2.928
2,7,68,3.009
2,7,69,3.09
2,7,70,3.172
2,7,71,3.254
2,7,72,3.338
2,7,73,3.425
2,7,74,3.514
2,7,75,3.603
2,7,76,3.693
2,7,77,3.784
2,7,78,3.875
2,7,79,3.965
2,7,80,4.06
2,7,81,4.148
2,7,82,4.245
2,7,83,4.347
2,7,84,4.453
2,7,85,4.553
2,7,86,4.648
2,7,87,4.739
2,7,88,4.825
2,7,89,4.908
2,7,90,4.985
2,7,91,5.054
2,7,92,5.101
2,7,93,5.153
2,8,1,-2.011
2,8,2,-1.886
2,8,3,-1.778
2,8,4,-1.682
2,8,5,-1.593
2,8,6,-1.508
2,8,7,-1.427
2,8,8,-1.353
2,8,9,-1.277
2,8,10,-1.205
2,8,11,-1.132
2,8,12,-1.06
2,8,13,-0.991
2,8,14,-0.92
2,8,15,-0.845
2,8,16,-0.774
2,8,17,-0.705
2,8,18,-0.632
2,8,19,-0.561
2,8,20,-0.487
2,8,21,-0.416
2,8,22,-0.346
2,8,23,-0.278
2,8,24,-0.206
2,8,25,-0.137
2,8,26,-0.067
2,8,27,0.004
2,8,28,0.075
2,8,29,0.144
2,8,30,0.216
2,8,31,0.286
2,8,32,0.36
2,8,33,0.434
2,8,34,0.507
2,8,35,0.579
2,8,36,0.651
2,8,37,0.719
2,8,38,0.792
2,8,39,0.86
2,8,40,0.927
2,8,41,0.996
2,8,42,1.065
2,8,43,1.133
2,8,44,1.201
2,8,45,1.263
2,8,46,1.331
2,8,47,1.394
2,8,48,1.457
2,8,49,1.522
2,8,50,1.586
2,8,51,1.654
2,8,52,1.719
2,8,53,1.794
2,8,54,1.861
2,8,55,1.929
2,8,56,2.003
2,8,57,2.074
2,8,58,2.145
2,8,59,2.215
2,8,60,2.286
2,8,61,2.365
2,8,62,2.44
2,8,63,2.522
2,8,64,2.599
2,8,65,2.673
2,8,66,2.749
2,8,67,2.823
2,8,68,2.902
2,8,69,2.982
2,8,70,3.062
2,8,71,3.145
2,8,72,3.232
2,8,73,3.324
2,8,74,3.417
2,8,75,3.509
2,8,76,3.602
2,8,77,3.695
2,8,78,3.788
2,8,79,3.883
2,8,80,3.979
2,8,81,4.067
2,8,82,4.167
2,8,83,4.269
2,8,84,4.366
2,8,85,4.459
2,8,86,4.546
2,8,87,4.631
2,8,88,4.712
2,8,89,4.79
2,8,90,4.86
2,8,91,4.921
2,8,92,4.968
2,9,1,-2.058
2,9,2,-1.937
2,9,3,-1.831
2,9,4,-1.735
2,9,5,-1.647
2,9,6,-1.56
2,9,7,-1.481
2,9,8,-1.405
2,9,9,-1.329
2,9,10,-1.26
2,9,11,-1.186
2,9,12,-1.116
2,9,13,-1.045
2,9,14,-0.973
2,9,15,-0.899
2,9,16,-0.828
2,9,17,-0.759
2,9,18,-0.686
2,9,19,-0.614
2,9,20,-0.541
2,9,21,-0.469
2,9,22,-0.399
2,9,23,-0.33
2,9,24,-0.26
2,9,25,-0.19
2,9,26,-0.121
2,9,27,-0.049
2,9,28,0.021
2,9,29,0.091
2,9,30,0.164
2,9,31,0.236
2,9,32,0.31
2,9,33,0.383
2,9,34,0.457
2,9,35,0.528
2,9,36,0.597
2,9,37,0.667
2,9,38,0.737
2,9,39,0.804
2,9,40,0.872
2,9,41,0.94
2,9,42,1.009
2,9,43,1.075
2,9,44,1.14
2,9,45,1.202
2,9,46,1.27
2,9,47,1.328
2,9,48,1.394
2,9,49,1.457
2,9,50,1.521
2,9,51,1.587
2,9,52,1.652
2,9,53,1.724
2,9,54,1.79
2,9,55,1.858
2,9,56,1.931
2,9,57,2
2,9,58,2.07
2,9,59,2.14
2,9,60,2.212
2,9,61,2.289
2,9,62,2.364
2,9,63,2.444
2,9,64,2.517
2,9,65,2.591
2,9,66,2.665
2,9,67,2.739
2,9,68,2.812
2,9,69,2.886
2,9,70,2.969
2,9,71,3.055
2,9,72,3.146
2,9,73,3.237
2,9,74,3.329
2,9,75,3.421
2,9,76,3.514
2,9,77,3.606
2,9,78,3.701
2,9,79,3.796
2,9,80,3.893
2,9,81,3.984
2,9,82,4.086
2,9,83,4.181
2,9,84,4.273
2,9,85,4.359
2,9,86,4.443
2,9,87,4.524
2,9,88,4.601
2,9,89,4.67
2,9,90,4.731
2,9,91,4.788
2,10,1,-2.107
2,10,2,-1.988
2,10,3,-1.882
2,10,4,-1.787
2,10,5,-1.699
2,10,6,-1.613
2,10,7,-1.532
2,10,8,-1.457
2,10,9,-1.384
2,10,10,-1.314
2,10,11,-1.241
2,10,12,-1.169
2,10,13,-1.097
2,10,14,-1.025
2,10,15,-0.952
2,10,16,-0.881
2,10,17,-0.811
2,10,18,-0.738
2,10,19,-0.666
2,10,20,-0.592
2,10,21,-0.521
2,10,22,-0.45
2,10,23,-0.383
2,10,24,-0.312
2,10,25,-0.243
2,10,26,-0.173
2,10,27,-0.102
2,10,28,-0.031
2,10,29,0.04
2,10,30,0.115
2,10,31,0.187
2,10,32,0.261
2,10,33,0.334
2,10,34,0.406
2,10,35,0.476
2,10,36,0.546
2,10,37,0.614
2,10,38,0.682
2,10,39,0.751
2,10,40,0.817
2,10,41,0.886
2,10,42,0.953
2,10,43,1.017
2,10,44,1.082
2,10,45,1.143
2,10,46,1.206
2,10,47,1.268
2,10,48,1.331
2,10,49,1.394
2,10,50,1.455
2,10,51,1.521
2,10,52,1.584
2,10,53,1.653
2,10,54,1.72
2,10,55,1.788
2,10,56,1.858
2,10,57,1.925
2,10,58,1.993
2,10,59,2.064
2,10,60,2.133
2,10,61,2.21
2,10,62,2.282
2,10,63,2.358
2,10,64,2.43
2,10,65,2.502
2,10,66,2.574
2,10,67,2.647
2,10,68,2.718
2,10,69,2.793
2,10,70,2.876
2,10,71,2.964
2,10,72,3.054
2,10,73,3.145
2,10,74,3.237
2,10,75,3.33
2,10,76,3.422
2,10,77,3.517
2,10,78,3.612
2,10,79,3.708
2,10,80,3.807
2,10,81,3.901
2,10,82,3.995
2,10,83,4.085
2,10,84,4.17
2,10,85,4.252
2,10,86,4.332
2,10,87,4.408
2,10,88,4.478
2,10,89,4.54
2,10,90,4.599
2,11,1,-2.155
2,11,2,-2.036
2,11,3,-1.932
2,11,4,-1.836
2,11,5,-1.75
2,11,6,-1.662
2,11,7,-1.582
2,11,8,-1.51
2,11,9,-1.436
2,11,10,-1.367
2,11,11,-1.293
2,11,12,-1.219
2,11,13,-1.147
2,11,14,-1.076
2,11,15,-1.002
2,11,16,-0.931
2,11,17,-0.861
2,11,18,-0.788
2,11,19,-0.715
2,11,20,-0.642
2,11,21,-0.57
2,11,22,-0.5
2,11,23,-0.433
2,11,24,-0.363
2,11,25,-0.293
2,11,26,-0.223
2,11,27,-0.152
2,11,28,-0.08
2,11,29,-0.007
2,11,30,0.068
2,11,31,0.14
2,11,32,0.213
2,11,33,0.285
2,11,34,0.356
2,11,35,0.426
2,11,36,0.495
2,11,37,0.561
2,11,38,0.631
2,11,39,0.698
2,11,40,0.766
2,11,41,0.833
2,11,42,0.898
2,11,43,0.962
2,11,44,1.027
2,11,45,1.082
2,11,46,1.149
2,11,47,1.209
2,11,48,1.272
2,11,49,1.332
2,11,50,1.393
2,11,51,1.456
2,11,52,1.516
2,11,53,1.587
2,11,54,1.652
2,11,55,1.716
2,11,56,1.784
2,11,57,1.848
2,11,58,1.918
2,11,59,1.985
2,11,60,2.056
2,11,61,2.129
2,11,62,2.196
2,11,63,2.271
2,11,64,2.34
2,11,65,2.41
2,11,66,2.48
2,11,67,2.549
2,11,68,2.621
2,11,69,2.697
2,11,70,2.782
2,11,71,2.87
2,11,72,2.961
2,11,73,3.053
2,11,74,3.146
2,11,75,3.238
2,11,76,3.333
2,11,77,3.428
2,11,78,3.524
2,11,79,3.622
2,11,80,3.723
2,11,81,3.808
2,11,82,3.897
2,11,83,3.979
2,11,84,4.059
2,11,85,4.138
2,11,86,4.214
2,11,87,4.284
2,11,88,4.346
2,11,89,4.405
2,12,1,-2.199
2,12,2,-2.083
2,12,3,-1.976
2,12,4,-1.883
2,12,5,-1.796
2,12,6,-1.71
2,12,7,-1.637
2,12,8,-1.56
2,12,9,-1.487
2,12,10,-1.415
2,12,11,-1.34
2,12,12,-1.267
2,12,13,-1.196
2,12,14,-1.125
2,12,15,-1.05
2,12,16,-0.979
2,12,17,-0.909
2,12,18,-0.835
2,12,19,-0.763
2,12,20,-0.689
2,12,21,-0.618
2,12,22,-0.548
2,12,23,-0.482
2,12,24,-0.411
2,12,25,-0.341
2,12,26,-0.271
2,12,27,-0.198
2,12,28,-0.125
2,12,29,-0.052
2,12,30,0.023
2,12,31,0.095
2,12,32,0.167
2,12,33,0.237
2,12,34,0.309
2,12,35,0.377
2,12,36,0.444
2,12,37,0.512
2,12,38,0.581
2,12,39,0.649
2,12,40,0.715
2,12,41,0.779
2,12,42,0.844
2,12,43,0.907
2,12,44,0.967
2,12,45,1.026
2,12,46,1.091
2,12,47,1.15
2,12,48,1.211
2,12,49,1.271
2,12,50,1.329
2,12,51,1.391
2,12,52,1.452
2,12,53,1.522
2,12,54,1.584
2,12,55,1.645
2,12,56,1.71
2,12,57,1.775
2,12,58,1.842
2,12,59,1.91
2,12,60,1.976
2,12,61,2.045
2,12,62,2.111
2,12,63,2.182
2,12,64,2.249
2,12,65,2.316
2,12,66,2.382
2,12,67,2.451
2,12,68,2.525
2,12,69,2.603
2,12,70,2.689
2,12,71,2.778
2,12,72,2.87
2,12,73,2.963
2,12,74,3.055
2,12,75,3.15
2,12,76,3.246
2,12,77,3.342
2,12,78,3.44
2,12,79,3.54
2,12,80,3.634
2,12,81,3.711
2,12,82,3.792
2,12,83,3.869
2,12,84,3.946
2,12,85,4.02
2,12,86,4.089
2,12,87,4.151
2,12,88,4.211
2,13,1,-2.244
2,13,2,-2.126
2,13,3,-2.021
2,13,4,-1.926
2,13,5,-1.84
2,13,6,-1.759
2,13,7,-1.684
2,13,8,-1.609
2,13,9,-1.534
2,13,10,-1.461
2,13,11,-1.387
2,13,12,-1.314
2,13,13,-1.243
2,13,14,-1.171
2,13,15,-1.097
2,13,16,-1.025
2,13,17,-0.954
2,13,18,-0.881
2,13,19,-0.809
2,13,20,-0.735
2,13,21,-0.664
2,13,22,-0.596
2,13,23,-0.528
2,13,24,-0.458
2,13,25,-0.388
2,13,26,-0.316
2,13,27,-0.242
2,13,28,-0.168
2,13,29,-0.095
2,13,30,-0.021
2,13,31,0.05
2,13,32,0.121
2,13,33,0.192
2,13,34,0.261
2,13,35,0.328
2,13,36,0.396
